Name|Meaning|link
Pialli |  A Tree | https://parenting.firstcry.com/articles/name-meaning/pialli/
Vrund |  Basil, Tulsi, Goddess Radha | https://parenting.firstcry.com/articles/name-meaning/vrund/
Kartisha |  Flower That Blossoms In December | https://parenting.firstcry.com/articles/name-meaning/kartisha/
Kaamika |  Desired, Required, Appropriatedesired | https://parenting.firstcry.com/articles/name-meaning/kaamika/
Vembarasi |  Queen Of Neem | https://parenting.firstcry.com/articles/name-meaning/vembarasi/
Sita |  Goddess Sita, Genus Of A Bird (Daughter Of Janaka And Wife Of Rama), Wife Of RamaSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/sita/
Mani Chandrika |  Moon Light | https://parenting.firstcry.com/articles/name-meaning/mani-chandrika/
Chira |  Permanent, Lasting, Perdurablepermanent, One Which Cannot Be DestroyedSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/chira/
Ekshith |  Name Of Goddess Lakshmi | https://parenting.firstcry.com/articles/name-meaning/ekshith/
Kartisha |  Flower That Blossoms In December | https://parenting.firstcry.com/articles/name-meaning/kartisha/
Kaamika |  Desired, Required, Appropriatedesired | https://parenting.firstcry.com/articles/name-meaning/kaamika/
Vembarasi |  Queen Of Neem | https://parenting.firstcry.com/articles/name-meaning/vembarasi/
Sita |  Goddess Sita, Genus Of A Bird (Daughter Of Janaka And Wife Of Rama), Wife Of RamaSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/sita/
Deepansha |  Efficient, Well Organized, Competentthe Light Of The Lamp, Light Of LampSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/deepansha/
Bijijayasree |  Conquest, Defeat, Victory, Success, Favourable Outcome, ProsperityconquestSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/bijijayasree/
Subana |  Well Done | https://parenting.firstcry.com/articles/name-meaning/subana/
Naishi |  A Lovely Or A Beautiful FlowerSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/naishi/
Hazel |  Leader, Chief, Commanderleader, The Hazelnet TreeSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/hazel/
Thansi |  Beautiful Princess | https://parenting.firstcry.com/articles/name-meaning/thansi/
Balaja |  Jasmine, Beautiful, Attractive, Lovelyjasmine, Born Of Strength, The Earth | https://parenting.firstcry.com/articles/name-meaning/balaja/
Deepthika |  A Beam Of Light | https://parenting.firstcry.com/articles/name-meaning/deepthika/
Nakula |  Goddess Parvati, An Epithet Of The Consort Of Nakul (Shiva) | https://parenting.firstcry.com/articles/name-meaning/nakula-2/
Hira |  Powerful, Strong, Beefy, Power, Ability, Control, Diamond, Darkness, One Of The Many Names Of Goddess LakshmiSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/hira/
Pranusha |  Prathama Usha  | https://parenting.firstcry.com/articles/name-meaning/pranusha/
Vinutah |  Na | https://parenting.firstcry.com/articles/name-meaning/vinutah/
Muditha |  Happy, Contented, Cock | https://parenting.firstcry.com/articles/name-meaning/muditha/
Daakshya |  Cleverness, Intelligence, Precocity, Honesty, Moral Correctness, Virtue, Brilliance, Brightness, Sparklecleverness, Efficient | https://parenting.firstcry.com/articles/name-meaning/daakshya/
Mirakeshi |  Name Of A Apsara Fairy | https://parenting.firstcry.com/articles/name-meaning/mirakeshi/
Nairiti |  Apsara, Who Belongs To The South | https://parenting.firstcry.com/articles/name-meaning/nairiti/
Swasthitha |  Auspicious, Favourable, Opportuneauspicious | https://parenting.firstcry.com/articles/name-meaning/swasthitha/
Sriharinii |  Padmanabhans Wife, Goddess Lakshmi, A Girl Who Is Always Happy | https://parenting.firstcry.com/articles/name-meaning/sriharinii/
Trishalana |  A River In Heaven, A River Or Water Stream From Heaven | https://parenting.firstcry.com/articles/name-meaning/trishalana/
Thanmayi |  Concentration, Close Attention, Focusing, Ecstasy, Rapture, Joyconcentration | https://parenting.firstcry.com/articles/name-meaning/thanmayi/
Utpala |  Lotus, A River | https://parenting.firstcry.com/articles/name-meaning/utpala/
Venmathy |  Na | https://parenting.firstcry.com/articles/name-meaning/venmathy/
Piaar |  Love, Attachment, Beloved, Dear, One Who Is Close To HeartSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/piaar-2/
Sagari |  Of The Ocean, One Of The Ocean | https://parenting.firstcry.com/articles/name-meaning/sagari/
Acxa |  Woman With Unparalleled BeautySimilar Names: | https://parenting.firstcry.com/articles/name-meaning/acxa/
Eeshani |  Ruling, Decision, Judgementconsort Of Lord Shiva., Close To God, Name Of Goddess Durga, Goddess Parvati, Owning (Wife Of Lord Shiva), Wife... | https://parenting.firstcry.com/articles/name-meaning/eeshani/
Utsavi |  Festivities | https://parenting.firstcry.com/articles/name-meaning/utsavi/
Venmathy |  Na | https://parenting.firstcry.com/articles/name-meaning/venmathy/
Sagari |  Of The Ocean, One Of The Ocean | https://parenting.firstcry.com/articles/name-meaning/sagari/
Dvita |  Spiritual, Non | https://parenting.firstcry.com/articles/name-meaning/dvita/
Maha Durga |  The Goddess Durga Who Is Sleeping | https://parenting.firstcry.com/articles/name-meaning/maha-durga/
Nima |  Younger, Smaller, Born To Wealthy Parents, The Mother Of Kabir, To Adjust, To Measure, Sanctification Or Benediction Or Consecration Or Blessing. | https://parenting.firstcry.com/articles/name-meaning/nima/
Hritvika |  Joy Of Love | https://parenting.firstcry.com/articles/name-meaning/hritvika/
jitha |  Having Conquered | https://parenting.firstcry.com/articles/name-meaning/jitha/
Varshiny |  Goddess Of Rain | https://parenting.firstcry.com/articles/name-meaning/varshiny/
Kanakavalli |  Gold, Gold Medal, Scarcegold | https://parenting.firstcry.com/articles/name-meaning/kanakavalli/
Lalitya |  Loveliness, Grace, Elegance, Gracefulness, Beauty, Attractiveness, Lovelinessloveliness | https://parenting.firstcry.com/articles/name-meaning/lalitya-2/
Suveetha |  Welfare, Well | https://parenting.firstcry.com/articles/name-meaning/suveetha/
Jayasree |  Victorious Or Goddess Of Victory, Goddess Of VictorySimilar Names: | https://parenting.firstcry.com/articles/name-meaning/jayasree/
Vishma |  Goddess Parvati, Very Special | https://parenting.firstcry.com/articles/name-meaning/vishma/
Vishnupriya |  Goddess Lakshmi, The Beloved Of Vishnu (Wife Of Lord Vishnu) | https://parenting.firstcry.com/articles/name-meaning/vishnupriya/
Devoshri |  The Diamond Of Kohinoor | https://parenting.firstcry.com/articles/name-meaning/devoshri/
Dharshaneeya |  Na | https://parenting.firstcry.com/articles/name-meaning/dharshaneeya/
Navdeep |  Light, Illumination, Incandescencelight, The Ever New Light, New Lamp, The Sweet Smell Of A Pack Of Fundip Mixed With A New... | https://parenting.firstcry.com/articles/name-meaning/navdeep-2/
Shambhvi |  Goddess Durga, Derived From Shambhav, Shambhav  | https://parenting.firstcry.com/articles/name-meaning/shambhvi/
Sayantini |  Evening, Night, Twilightevening | https://parenting.firstcry.com/articles/name-meaning/sayantini/
Kailee |  Kailee Means Keeper Of The Keys, The Pure OneSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/kailee/
Shayanti |  Na | https://parenting.firstcry.com/articles/name-meaning/shayanti/
Bhairvi |  Terror, Extreme Fear, Funkgoddess Parvati, The Spouse Of Bhairav, The Form Of Rudra In His Aspect As Destroyer. It Is A... | https://parenting.firstcry.com/articles/name-meaning/bhairvi/
Divvi |  Very Bright, Sun Like Glow | https://parenting.firstcry.com/articles/name-meaning/divvi/
Divyana |  Divine, Godly, Spiritual, Flaming, Blazing, Igniteddivine, A Loving And Divine BeingSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/divyana/
Dhavalya |  Na | https://parenting.firstcry.com/articles/name-meaning/dhavalya/
Sadvita |  Combination, Amalgamation, Mash | https://parenting.firstcry.com/articles/name-meaning/sadvita/
Sreelakshmi |  Goddess Lakshmi, Goddess That Gave Money, Money Wealth | https://parenting.firstcry.com/articles/name-meaning/sreelakshmi/
Kansate |  A Reserved, Poised And Gracious BeingSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/kansate/
Harithi |  Green, Greenish, Olive Greengreen, Name Of A Goddess, Divine Fire In Puja RitualSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/harithi/
Praudha |  One Who Is Old | https://parenting.firstcry.com/articles/name-meaning/praudha/
Poornathva |  Perfection, Flawlessness, The Idealperfection | https://parenting.firstcry.com/articles/name-meaning/poornathva/
Keertika |  Famous Person, One Who Is Having Fame | https://parenting.firstcry.com/articles/name-meaning/keertika/
Yashna |  To Pray, White Rose | https://parenting.firstcry.com/articles/name-meaning/yashna/
Sonita |  Young Sun, She Who Is Like The Ypung Sun | https://parenting.firstcry.com/articles/name-meaning/sonita/
Biddi |  A Slim Indian CigaretteSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/biddi/
Chag |  The One Who Is Filled With Love And Compassion, A GoatSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/chag-2/
Elili |  Beautiful, Attractive, Lovelybeautiful, A Beautiful CreatureSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/elili/
Nehasree |  Love, Deep Affection, Devotion, Rain, Rainfall, The Wetlove | https://parenting.firstcry.com/articles/name-meaning/nehasree/
Srimita |  Na | https://parenting.firstcry.com/articles/name-meaning/srimita/
Swarada |  Na | https://parenting.firstcry.com/articles/name-meaning/swarada/
Voomali |  Na | https://parenting.firstcry.com/articles/name-meaning/voomali/
Vaijayanthi |  Prize, Award, Trophyprize, A Garland Of Lord Vishnu | https://parenting.firstcry.com/articles/name-meaning/vaijayanthi/
Swapna |  Dream, Fantasy, Visiondream | https://parenting.firstcry.com/articles/name-meaning/swapna/
Dali |  Drawn Up Of God, Drawn Towards GodSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/dali-2/
Digvi |  Conqueror, Vanquisher, Victor, Victorious, Triumphant, Prizewinningconqueror | https://parenting.firstcry.com/articles/name-meaning/digvi/
Nuti |  Worship, Reverence, Dulia, Praise, Commend, Big Someone Up, High Esteem, Worshipworship, Devotion, Tribute, Admiration, Bond. | https://parenting.firstcry.com/articles/name-meaning/nuti/
Dikshika |  Na | https://parenting.firstcry.com/articles/name-meaning/dikshika/
Sursundari |  Extremely Beautiful | https://parenting.firstcry.com/articles/name-meaning/sursundari/
Shayari |  Na | https://parenting.firstcry.com/articles/name-meaning/shayari/
Prabhavathi |  Goddess Lakshmi And Goddess Parvati, Goddess Of Wealth And Courage, Also Name Came From The Sun, A Raagini | https://parenting.firstcry.com/articles/name-meaning/prabhavathi/
Urna |  Cover, Put Something On Top Of, Protectcover | https://parenting.firstcry.com/articles/name-meaning/urna/
Rikita |  Clever, Intelligent, Talentedclever, A Very Clever And Wise Young WomanSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/rikita/
Rukshiny |  Hindu God Name | https://parenting.firstcry.com/articles/name-meaning/rukshiny/
Nethra |  Eye, Organ Of Sight, Peeper, Leader, Chief, Commandereye | https://parenting.firstcry.com/articles/name-meaning/nethra/
Kajjala |  Kajjala Name Means Kohl Or Eye LinerSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/kajjala/
Punitha |  Love, Deep Affection, Devotion, Pure, Unmixed, Clarified, Sacred, Holy, Religiouslove, Devout | https://parenting.firstcry.com/articles/name-meaning/punitha/
Pashu Priya |  Fond Of All Beings | https://parenting.firstcry.com/articles/name-meaning/pashu-priya/
Maagha |  Name Of A Nakshathra, Months Name | https://parenting.firstcry.com/articles/name-meaning/maagha/
Dhiraj |  Purity, Cleanness, Wholesomeness, Plough, Cultivate, Career, Intellect, Mind, Nousgoddess Parvati, Gift From God, One Who Protects, Night Prayer, Another Name For... | https://parenting.firstcry.com/articles/name-meaning/dhiraj/
Kreena |  Beautiful, Attractive, Lovelybeautiful | https://parenting.firstcry.com/articles/name-meaning/kreena/
Vivita |  Polite, Well Mannered, Tactful, Modest, Self | https://parenting.firstcry.com/articles/name-meaning/vivita/
Suchi |  Pure, Unmixed, Clarified, Bright, Shining, Sparkling, Holy, Saintly, Righteouspure, Worthy, Radiant | https://parenting.firstcry.com/articles/name-meaning/suchi/
Bhaamini |  Brilliant, Gifted, Intelligent, Beautiful, Attractive, Lovely, Passionate, Intense, Perfervidbrilliant, Woman | https://parenting.firstcry.com/articles/name-meaning/bhaamini/
Seerat |  Fame, Renown, Notorietyinner Beauty, Desired Or Longed For, One With Inner Beauty | https://parenting.firstcry.com/articles/name-meaning/seerat/
Botum |  A PrincessSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/botum/
Sphatika |  Crystal | https://parenting.firstcry.com/articles/name-meaning/sphatika/
Vidyalakshmi |  Vidya  | https://parenting.firstcry.com/articles/name-meaning/vidyalakshmi/
Bandita |  Thanking, Adored, Praised, Saluted, Worshipped, Who Is WorshipedSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/bandita/
Cheshtaa |  Desire, Wish, Fancyto Try | https://parenting.firstcry.com/articles/name-meaning/cheshtaa/
Manveer |  Brave Heart, One With A Brave HeartSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/manveer/
Mahitha Devi |  Greatness, Eminence, Importancegreatness | https://parenting.firstcry.com/articles/name-meaning/mahitha-devi/
Kailey |  Kailey Means Each Of The TwoSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/kailey/
Prasutha |  Flower, Bloom, Primeflower | https://parenting.firstcry.com/articles/name-meaning/prasutha/
Pravya |  An Able Individual Who Likes To Learn New ThingsSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/pravya/
Tokhmesarv |  One With A Stature Like A Cypress | https://parenting.firstcry.com/articles/name-meaning/tokhmesarv/
Viyona |  Sky, The Atmosphere, The Heavenssky | https://parenting.firstcry.com/articles/name-meaning/viyona/
Vatsla |  Daughter, Female Child, Lass, Loving, Affectionate, Caringdaughter | https://parenting.firstcry.com/articles/name-meaning/vatsla/
Hasvika |  Happy, Contented, Cock | https://parenting.firstcry.com/articles/name-meaning/hasvika/
Jini |  Variation Of Jenny Which Is A Diminutive Of Jane And Jennifer, A Malayalam Variation Of Jenny.Similar Names: | https://parenting.firstcry.com/articles/name-meaning/jini/
Praanjali |  Self | https://parenting.firstcry.com/articles/name-meaning/praanjali/
Twarita |  Quick, Fast, Brisk, Swift, Prompt, Abruptgoddess Durga, A Form Of Durga, A Magical Formula Called After Her, A Fast Individual, Goddess... | https://parenting.firstcry.com/articles/name-meaning/twarita/
Anureet |  An Atom Culture, The One With Fragrant Ceremonial RiteSimilar Names: | https://parenting.firstcry.com/articles/name-meaning/anureet/
Dikshya |  Initiation, Beginning, Institutioninitiation | https://parenting.firstcry.com/articles/name-meaning/dikshya/
Nriti |  Apsara, Dance, Trip, Bopapsara | https://parenting.firstcry.com/articles/name-meaning/nriti/
Jayshree |  The Goddess Of Victory | https://parenting.firstcry.com/articles/name-meaning/jayshree/
Barnalipi |  Script, Handwriting, Scribblescript | https://parenting.firstcry.com/articles/name-meaning/barnalipi/
Dhivija |  Divine, Godly, Spiritualborn In Heaven | https://parenting.firstcry.com/articles/name-meaning/dhivija/
Gnaneswari |  Intelligent, Clever, Ingeniousintelligent, Name Of Goddess Lakshmi | https://parenting.firstcry.com/articles/name-meaning/gnaneswari/
Inkurali |  Sweet Voice | https://parenting.firstcry.com/articles/name-meaning/inkurali/
